Record_ID,Bus_ID,Route_ID,Stop_ID,Stop_Name,Latitude,Longitude,Distance_km,Cumulative_Distance_km,Weather,Temperature_C,Day_of_Week,Peak_Hour,Road_Type,Traffic_Level,Speed_kmph,Passenger_Count,Bus_Capacity,Stop_Time_min,Delay_min,Travel_Time_min,Arrival_Time
4477,B020,R008,S103,Tadikonda,16.405,80.643,6.81,29.21,Sunny,31,Monday,1,Village Road,Low,23,49,60,3,0,20.8,12:37
4478,B006,R009,S023,Prathipadu,16.48,80.32,4.27,23.14,Rainy,29,Tuesday,1,Highway,Medium,50,26,60,4,9,18.1,12:38
4479,B003,R012,S134,Tulluru,16.52,80.58,5.68,7.87,Sunny,26,Wednesday,1,Village Road,Medium,25,54,60,2,4,19.6,12:39
4480,B020,R019,S033,Pedakakani,16.285,80.49,3.0,19.26,Sunny,23,Wednesday,0,Village Road,Low,25,8,60,4,0,11.2,12:40
4481,B010,R019,S073,Tenali,16.239,80.645,6.21,24.84,Rainy,26,Friday,0,Main Road,Medium,41,27,60,2,9,20.1,12:41
4482,B013,R010,S037,Tadikonda,16.405,80.643,4.27,26.09,Cloudy,29,Thursday,0,Main Road,Low,30,36,60,4,1,13.5,12:42
4483,B019,R005,S196,Guntur,16.3067,80.4365,2.11,10.59,Foggy,24,Saturday,0,Main Road,High,39,34,60,4,12,19.2,12:43
4484,B004,R016,S044,Guntur,16.3067,80.4365,6.99,18.79,Sunny,23,Friday,1,Highway,Medium,50,6,60,4,4,16.4,12:44
4485,B004,R016,S134,Tadikonda,16.405,80.643,7.94,18.48,Rainy,35,Saturday,0,Main Road,Low,38,27,60,4,5,21.5,12:45
4486,B011,R001,S073,Prathipadu,16.48,80.32,2.53,19.19,Sunny,32,Thursday,1,Main Road,High,41,5,60,4,8,15.7,12:46
4487,B020,R006,S144,Prathipadu,16.48,80.32,3.58,28.13,Cloudy,24,Friday,1,Village Road,Medium,25,9,60,3,5,16.6,12:47
4488,B003,R005,S176,Mangalagiri,16.4303,80.5681,3.33,12.0,Sunny,37,Saturday,0,Village Road,High,25,32,60,1,8,17.0,12:48
4489,B002,R007,S058,Ponnur,16.065,80.551,2.81,20.17,Sunny,37,Friday,0,Main Road,Medium,36,30,60,2,4,10.7,12:49
4490,B001,R020,S054,Mangalagiri,16.4303,80.5681,5.24,17.2,Sunny,22,Saturday,1,Village Road,Low,23,35,60,3,0,16.7,12:50
4491,B005,R018,S107,Namburu,16.36,80.52,3.56,25.79,Sunny,28,Wednesday,1,Main Road,Low,39,22,60,3,0,8.5,12:51
4492,B011,R018,S167,Guntur,16.3067,80.4365,3.01,11.92,Sunny,27,Saturday,0,Village Road,High,32,54,60,2,8,15.6,12:52
4493,B016,R016,S159,Pedakakani,16.285,80.49,2.28,18.34,Rainy,38,Friday,0,Main Road,Low,37,23,60,1,5,9.7,12:53
4494,B001,R015,S104,Tenali,16.239,80.645,3.66,6.89,Cloudy,25,Wednesday,0,Main Road,Low,31,47,60,3,1,11.1,12:54
4495,B018,R005,S028,Ponnur,16.065,80.551,5.09,19.53,Foggy,23,Friday,0,Main Road,Medium,33,8,60,2,8,19.3,12:55
4496,B019,R017,S155,Guntur,16.3067,80.4365,5.13,8.64,Sunny,30,Thursday,0,Main Road,Low,38,44,60,1,0,9.1,12:56
4497,B001,R020,S110,Vaddeswaram,16.49,80.61,7.31,25.37,Sunny,23,Tuesday,0,Village Road,Medium,26,38,60,1,4,21.9,12:57
4498,B011,R016,S035,Tadikonda,16.405,80.643,5.34,10.31,Sunny,36,Saturday,0,Village Road,Low,35,26,60,3,0,12.2,12:58
4499,B002,R014,S158,Tulluru,16.52,80.58,7.64,33.24,Cloudy,34,Wednesday,1,Highway,Medium,55,36,60,2,5,15.3,12:59
4500,B020,R016,S034,Prathipadu,16.48,80.32,2.17,2.47,Rainy,22,Monday,1,Main Road,Medium,45,50,60,2,9,13.9,13:00
4501,B013,R015,S164,Prathipadu,16.48,80.32,4.86,34.73,Sunny,22,Thursday,0,Main Road,Low,43,41,60,2,0,8.8,13:01
4502,B007,R018,S139,Namburu,16.36,80.52,4.57,28.92,Cloudy,22,Monday,1,Village Road,High,24,59,60,3,9,23.4,13:02
4503,B018,R010,S048,Tenali,16.239,80.645,5.79,12.09,Sunny,32,Wednesday,1,Highway,Medium,45,9,60,3,4,14.7,13:03
4504,B004,R017,S191,Ponnur,16.065,80.551,2.97,29.47,Sunny,28,Tuesday,1,Village Road,High,34,35,60,1,8,14.2,13:04
4505,B014,R019,S049,Tulluru,16.52,80.58,5.81,28.44,Sunny,35,Monday,1,Main Road,Medium,42,53,60,3,4,15.3,13:05
4506,B017,R010,S061,Tadikonda,16.405,80.643,1.3,29.22,Rainy,27,Wednesday,1,Main Road,High,38,55,60,1,13,16.1,13:06
4507,B018,R013,S195,Pedakakani,16.285,80.49,5.47,14.92,Sunny,40,Wednesday,0,Main Road,Low,37,42,60,2,0,10.9,13:07
4508,B002,R002,S181,Tenali,16.239,80.645,3.93,20.09,Sunny,36,Tuesday,1,Village Road,Medium,19,43,60,1,4,17.4,13:08
4509,B017,R005,S039,Guntur,16.3067,80.4365,0.96,23.87,Rainy,30,Tuesday,0,Highway,Low,50,16,60,3,5,9.2,13:09
4510,B001,R018,S092,Pedakakani,16.285,80.49,2.3,27.69,Sunny,33,Monday,0,Main Road,Medium,40,47,60,4,4,11.4,13:10
4511,B007,R019,S093,Prathipadu,16.48,80.32,6.27,35.1,Rainy,32,Thursday,0,Highway,High,56,34,60,3,13,22.7,13:11
4512,B016,R007,S100,Tadikonda,16.405,80.643,3.93,18.51,Rainy,29,Monday,0,Village Road,Medium,25,27,60,2,9,20.4,13:12
4513,B009,R018,S127,Tadikonda,16.405,80.643,2.84,19.11,Sunny,39,Friday,0,Main Road,High,36,27,60,3,8,15.7,13:13
4514,B017,R015,S131,Tadikonda,16.405,80.643,4.9,6.73,Sunny,26,Wednesday,1,Main Road,High,39,17,60,3,8,18.5,13:14
4515,B012,R010,S011,Mangalagiri,16.4303,80.5681,7.03,7.97,Rainy,33,Saturday,0,Village Road,Low,23,17,60,2,5,25.3,13:15
4516,B002,R014,S009,Ponnur,16.065,80.551,2.8,26.66,Sunny,29,Tuesday,1,Village Road,High,31,9,60,3,8,16.4,13:16
4517,B010,R013,S083,Tulluru,16.52,80.58,0.95,22.25,Foggy,30,Friday,0,Main Road,Medium,40,41,60,1,8,10.4,13:17
4518,B003,R020,S021,Tenali,16.239,80.645,7.53,9.54,Sunny,36,Thursday,1,Highway,Low,50,41,60,1,0,10.0,13:18
4519,B003,R015,S127,Pedakakani,16.285,80.49,0.88,30.66,Sunny,32,Friday,0,Highway,Low,54,34,60,1,0,2.0,13:19
4520,B009,R016,S005,Ponnur,16.065,80.551,6.9,30.47,Rainy,36,Saturday,0,Village Road,Low,24,31,60,3,5,25.3,13:20
4521,B003,R004,S041,Prathipadu,16.48,80.32,7.25,11.09,Rainy,32,Friday,0,Highway,Low,56,13,60,2,5,14.8,13:21
4522,B003,R013,S156,Mangalagiri,16.4303,80.5681,3.91,8.59,Sunny,35,Monday,0,Main Road,Low,30,36,60,3,0,10.8,13:22
4523,B015,R010,S062,Guntur,16.3067,80.4365,4.55,11.29,Sunny,40,Tuesday,0,Main Road,Low,39,59,60,2,0,9.0,13:23
4524,B019,R011,S034,Tulluru,16.52,80.58,3.07,11.5,Sunny,37,Friday,1,Highway,Medium,57,37,60,1,4,8.2,13:24
4525,B001,R005,S013,Prathipadu,16.48,80.32,6.85,33.69,Cloudy,35,Friday,0,Highway,Low,50,56,60,2,1,11.2,13:25
4526,B015,R011,S039,Tadikonda,16.405,80.643,6.48,23.15,Cloudy,29,Tuesday,1,Highway,Low,51,29,60,3,1,11.6,13:26
4527,B005,R012,S082,Mangalagiri,16.4303,80.5681,1.66,14.05,Sunny,24,Tuesday,0,Village Road,Low,21,41,60,1,0,5.7,13:27
4528,B016,R001,S122,Tulluru,16.52,80.58,6.44,26.41,Cloudy,22,Tuesday,1,Main Road,Medium,39,26,60,4,5,18.9,13:28
4529,B019,R004,S150,Prathipadu,16.48,80.32,1.78,28.68,Rainy,33,Thursday,1,Highway,Low,56,57,60,4,5,10.9,13:29
4530,B016,R017,S191,Tulluru,16.52,80.58,2.61,10.54,Sunny,26,Friday,0,Village Road,Medium,18,24,60,3,4,15.7,13:30
4531,B002,R001,S113,Guntur,16.3067,80.4365,1.33,27.52,Cloudy,30,Friday,0,Main Road,Low,43,5,60,4,1,6.9,13:31
4532,B011,R006,S030,Prathipadu,16.48,80.32,7.38,10.83,Rainy,35,Tuesday,1,Highway,Low,46,44,60,4,5,18.6,13:32
4533,B017,R017,S148,Tadikonda,16.405,80.643,7.3,8.16,Sunny,25,Wednesday,1,Main Road,Medium,39,44,60,4,4,19.2,13:33
4534,B011,R017,S006,Tenali,16.239,80.645,7.59,28.01,Rainy,37,Saturday,1,Main Road,Medium,45,14,60,2,9,21.1,13:34
4535,B006,R008,S046,Tadikonda,16.405,80.643,6.15,30.09,Sunny,29,Tuesday,0,Highway,Low,45,53,60,3,0,11.2,13:35
4536,B007,R001,S124,Ponnur,16.065,80.551,4.31,10.68,Sunny,24,Saturday,1,Highway,Medium,46,31,60,3,4,12.6,13:36
4537,B004,R008,S146,Prathipadu,16.48,80.32,1.59,9.67,Sunny,28,Thursday,0,Highway,Low,45,56,60,2,0,4.1,13:37
4538,B016,R014,S176,Pedakakani,16.285,80.49,2.25,4.38,Rainy,27,Tuesday,1,Main Road,High,31,27,60,4,13,21.4,13:38
4539,B017,R015,S149,Vaddeswaram,16.49,80.61,5.9,31.78,Sunny,30,Tuesday,1,Highway,Medium,52,18,60,2,4,12.8,13:39
4540,B006,R006,S156,Ponnur,16.065,80.551,3.38,5.56,Cloudy,40,Monday,0,Highway,High,56,15,60,2,9,14.6,13:40
4541,B016,R015,S166,Vaddeswaram,16.49,80.61,4.17,25.1,Rainy,25,Thursday,1,Village Road,Low,20,30,60,2,5,19.5,13:41
4542,B009,R010,S028,Namburu,16.36,80.52,1.68,4.09,Cloudy,33,Thursday,1,Main Road,Medium,42,33,60,3,5,10.4,13:42
4543,B017,R001,S025,Ponnur,16.065,80.551,2.12,30.31,Sunny,27,Friday,1,Main Road,Low,40,27,60,1,0,4.2,13:43
4544,B004,R010,S161,Vaddeswaram,16.49,80.61,7.48,17.22,Sunny,40,Monday,0,Main Road,Low,40,11,60,4,0,15.2,13:44
4545,B009,R007,S018,Guntur,16.3067,80.4365,3.04,32.2,Sunny,27,Friday,0,Main Road,Low,34,20,60,3,0,8.4,13:45
4546,B013,R008,S050,Vaddeswaram,16.49,80.61,1.9,19.5,Cloudy,36,Monday,0,Village Road,Medium,21,43,60,2,5,12.4,13:46
4547,B012,R018,S066,Pedakakani,16.285,80.49,6.84,11.52,Foggy,26,Wednesday,0,Highway,Medium,51,10,60,1,8,17.0,13:47
4548,B007,R006,S160,Vaddeswaram,16.49,80.61,1.93,5.53,Sunny,37,Wednesday,1,Village Road,Low,23,6,60,1,0,6.0,13:48
4549,B010,R008,S103,Tenali,16.239,80.645,6.05,31.92,Rainy,26,Saturday,1,Main Road,Low,44,46,60,3,5,16.2,13:49
4550,B014,R010,S042,Ponnur,16.065,80.551,1.63,23.37,Sunny,38,Wednesday,1,Main Road,High,44,40,60,4,8,14.2,13:50
4551,B020,R005,S116,Pedakakani,16.285,80.49,4.31,32.17,Cloudy,31,Tuesday,0,Highway,Medium,49,58,60,4,5,14.3,13:51
4552,B016,R002,S077,Guntur,16.3067,80.4365,1.1,16.46,Sunny,22,Wednesday,1,Main Road,Low,42,39,60,1,0,2.6,13:52
4553,B016,R008,S145,Namburu,16.36,80.52,1.78,23.55,Sunny,37,Monday,0,Main Road,Medium,31,31,60,1,4,8.4,13:53
4554,B004,R019,S102,Tenali,16.239,80.645,4.5,6.46,Rainy,37,Thursday,1,Village Road,Low,28,60,60,4,5,18.6,13:54
4555,B010,R009,S171,Ponnur,16.065,80.551,3.72,20.16,Foggy,26,Wednesday,1,Highway,High,57,8,60,3,12,18.9,13:55
4556,B004,R006,S107,Ponnur,16.065,80.551,2.4,15.09,Cloudy,32,Tuesday,1,Village Road,High,29,31,60,3,9,17.0,13:56
4557,B018,R007,S047,Prathipadu,16.48,80.32,3.27,8.43,Sunny,24,Monday,0,Village Road,High,21,29,60,4,8,21.3,13:57
4558,B014,R019,S126,Vaddeswaram,16.49,80.61,6.9,18.63,Foggy,37,Monday,0,Village Road,Low,18,23,60,3,4,30.0,13:58
4559,B012,R020,S048,Pedakakani,16.285,80.49,7.4,14.49,Sunny,38,Friday,1,Main Road,Low,35,5,60,2,0,14.7,13:59
4560,B004,R017,S048,Guntur,16.3067,80.4365,3.64,17.92,Sunny,25,Monday,1,Main Road,High,32,5,60,4,8,18.8,13:00
4561,B003,R013,S033,Vaddeswaram,16.49,80.61,3.77,14.18,Sunny,37,Wednesday,1,Main Road,Medium,38,45,60,2,4,12.0,13:01
4562,B014,R018,S157,Tenali,16.239,80.645,3.82,7.21,Cloudy,33,Tuesday,1,Main Road,Medium,31,54,60,2,5,14.4,13:02
4563,B012,R020,S111,Ponnur,16.065,80.551,2.46,27.66,Sunny,29,Friday,0,Village Road,Low,24,47,60,3,0,9.1,13:03
4564,B011,R011,S083,Vaddeswaram,16.49,80.61,5.0,7.12,Cloudy,35,Monday,0,Main Road,Medium,44,55,60,1,5,12.8,13:04
4565,B006,R009,S036,Tulluru,16.52,80.58,5.45,32.79,Cloudy,32,Friday,1,Main Road,Low,39,30,60,3,1,12.4,13:05
4566,B007,R017,S070,Pedakakani,16.285,80.49,6.5,16.66,Rainy,40,Friday,1,Main Road,Low,36,6,60,3,5,18.8,13:06
4567,B020,R005,S128,Vaddeswaram,16.49,80.61,7.8,21.87,Sunny,36,Saturday,0,Village Road,High,32,24,60,1,8,23.6,13:07
4568,B014,R004,S131,Guntur,16.3067,80.4365,1.18,16.1,Foggy,38,Wednesday,1,Village Road,Medium,26,52,60,2,8,12.7,13:08
4569,B004,R017,S013,Pedakakani,16.285,80.49,3.61,30.59,Cloudy,38,Tuesday,1,Highway,Medium,56,21,60,1,5,9.9,13:09
4570,B019,R010,S109,Vaddeswaram,16.49,80.61,6.07,33.53,Sunny,29,Tuesday,0,Village Road,Medium,20,40,60,3,4,25.2,13:10
4571,B015,R001,S097,Mangalagiri,16.4303,80.5681,3.95,16.55,Sunny,23,Saturday,1,Village Road,Medium,22,19,60,4,4,18.8,13:11
4572,B011,R003,S067,Tenali,16.239,80.645,2.44,25.45,Rainy,28,Thursday,1,Main Road,Medium,37,32,60,4,9,17.0,13:12
4573,B013,R016,S032,Tadikonda,16.405,80.643,5.97,11.37,Rainy,27,Wednesday,1,Main Road,Medium,41,5,60,2,9,19.7,13:13
4574,B009,R014,S013,Ponnur,16.065,80.551,7.8,15.22,Sunny,22,Saturday,1,Village Road,Medium,34,42,60,3,4,20.8,13:14
4575,B011,R011,S148,Namburu,16.36,80.52,4.52,27.27,Rainy,29,Tuesday,1,Village Road,Low,31,39,60,2,5,15.7,13:15
4576,B014,R009,S100,Vaddeswaram,16.49,80.61,4.74,4.89,Sunny,33,Tuesday,0,Main Road,Low,39,50,60,4,0,11.3,13:16
4577,B008,R010,S169,Namburu,16.36,80.52,1.76,21.89,Sunny,25,Tuesday,0,Village Road,Medium,31,23,60,2,4,9.4,13:17
4578,B016,R012,S059,Tenali,16.239,80.645,4.12,9.73,Rainy,24,Thursday,0,Main Road,High,30,17,60,3,13,24.2,13:18
4579,B020,R017,S072,Tulluru,16.52,80.58,4.29,16.19,Sunny,38,Monday,0,Main Road,High,37,34,60,2,8,17.0,13:19
4580,B007,R006,S079,Tadikonda,16.405,80.643,2.06,11.81,Sunny,35,Saturday,0,Village Road,Low,21,45,60,3,0,8.9,13:20
4581,B020,R013,S014,Prathipadu,16.48,80.32,3.18,11.33,Sunny,23,Saturday,1,Village Road,Low,34,40,60,2,0,7.6,13:21
4582,B002,R015,S090,Tulluru,16.52,80.58,3.69,30.24,Rainy,24,Monday,0,Village Road,Medium,18,24,60,2,9,23.3,13:22
4583,B006,R009,S001,Vaddeswaram,16.49,80.61,5.89,22.6,Sunny,25,Thursday,0,Village Road,Low,31,48,60,2,0,13.4,13:23
4584,B001,R001,S159,Tadikonda,16.405,80.643,2.31,4.25,Sunny,31,Monday,1,Main Road,Low,40,20,60,3,0,6.5,13:24
4585,B002,R014,S179,Namburu,16.36,80.52,5.0,20.86,Rainy,29,Wednesday,0,Main Road,Medium,32,28,60,4,9,22.4,13:25
4586,B017,R006,S059,Mangalagiri,16.4303,80.5681,4.13,11.12,Sunny,29,Monday,1,Village Road,Low,29,36,60,1,0,9.5,13:26
4587,B010,R010,S034,Mangalagiri,16.4303,80.5681,1.27,15.3,Cloudy,29,Tuesday,1,Main Road,Low,43,57,60,1,1,3.8,13:27
4588,B010,R013,S135,Tadikonda,16.405,80.643,1.81,21.95,Sunny,37,Friday,0,Main Road,High,42,36,60,4,8,14.6,13:28
4589,B020,R015,S139,Mangalagiri,16.4303,80.5681,4.16,10.42,Rainy,22,Friday,1,Main Road,Low,32,37,60,4,5,16.8,13:29
4590,B020,R019,S170,Ponnur,16.065,80.551,5.23,32.05,Sunny,32,Thursday,0,Highway,Medium,58,6,60,3,4,12.4,13:30
4591,B014,R017,S162,Tadikonda,16.405,80.643,1.24,17.45,Sunny,24,Tuesday,0,Highway,High,55,20,60,3,8,12.4,13:31
4592,B009,R020,S051,Mangalagiri,16.4303,80.5681,4.94,11.4,Cloudy,37,Saturday,0,Main Road,Low,36,7,60,2,1,11.2,13:32
4593,B008,R001,S019,Ponnur,16.065,80.551,7.41,32.54,Foggy,35,Wednesday,0,Highway,High,57,52,60,1,12,20.8,13:33
4594,B009,R008,S129,Ponnur,16.065,80.551,1.63,17.48,Sunny,40,Monday,0,Highway,Medium,59,24,60,1,4,6.7,13:34
4595,B001,R003,S172,Vaddeswaram,16.49,80.61,3.51,27.89,Sunny,35,Thursday,1,Highway,Low,48,47,60,3,0,7.4,13:35
4596,B008,R009,S057,Mangalagiri,16.4303,80.5681,6.14,33.43,Rainy,24,Wednesday,0,Main Road,Low,41,58,60,1,5,15.0,13:36
4597,B007,R012,S181,Tadikonda,16.405,80.643,5.15,31.99,Sunny,34,Tuesday,1,Main Road,Medium,38,50,60,2,4,14.1,13:37
4598,B019,R004,S108,Namburu,16.36,80.52,6.06,31.17,Cloudy,32,Tuesday,1,Village Road,Low,23,48,60,2,1,18.8,13:38
4599,B010,R017,S193,Namburu,16.36,80.52,4.22,8.28,Sunny,23,Monday,0,Village Road,Low,35,47,60,4,0,11.2,13:39
4600,B015,R014,S094,Pedakakani,16.285,80.49,5.91,32.97,Cloudy,24,Thursday,0,Village Road,Medium,31,35,60,4,5,20.4,14:40
4601,B014,R010,S067,Namburu,16.36,80.52,4.96,34.55,Sunny,25,Wednesday,0,Village Road,Low,23,5,60,3,0,15.9,14:41
4602,B005,R017,S058,Guntur,16.3067,80.4365,7.48,12.95,Sunny,31,Tuesday,1,Highway,High,56,22,60,2,8,18.0,14:42
4603,B018,R002,S192,Ponnur,16.065,80.551,5.07,30.35,Sunny,31,Friday,1,Main Road,Medium,36,6,60,3,4,15.5,14:43
4604,B008,R002,S004,Prathipadu,16.48,80.32,6.92,8.92,Sunny,26,Friday,0,Village Road,Medium,31,55,60,2,4,19.4,14:44
4605,B020,R017,S037,Ponnur,16.065,80.551,3.19,25.84,Sunny,39,Monday,0,Main Road,High,38,50,60,2,8,15.0,14:45
4606,B017,R019,S124,Namburu,16.36,80.52,7.94,8.24,Foggy,37,Friday,0,Village Road,Low,18,19,60,4,4,34.5,14:46
4607,B019,R014,S175,Prathipadu,16.48,80.32,1.77,21.86,Sunny,38,Friday,0,Village Road,High,27,49,60,4,8,15.9,14:47
4608,B012,R016,S033,Vaddeswaram,16.49,80.61,6.85,21.85,Cloudy,26,Saturday,0,Main Road,High,44,51,60,2,9,20.3,14:48
4609,B011,R017,S031,Mangalagiri,16.4303,80.5681,5.76,19.49,Sunny,22,Monday,0,Main Road,Low,31,52,60,4,0,15.1,14:49
4610,B017,R002,S181,Pedakakani,16.285,80.49,2.09,31.64,Sunny,23,Tuesday,0,Main Road,Medium,41,56,60,3,4,10.1,14:50
4611,B017,R008,S039,Tenali,16.239,80.645,7.62,30.85,Cloudy,26,Wednesday,0,Highway,High,60,43,60,4,9,20.6,14:51
4612,B002,R003,S117,Mangalagiri,16.4303,80.5681,1.94,30.19,Cloudy,33,Wednesday,0,Village Road,Low,25,30,60,4,1,9.7,14:52
4613,B005,R007,S080,Tulluru,16.52,80.58,7.38,25.8,Sunny,39,Tuesday,0,Village Road,High,19,51,60,3,8,34.3,14:53
4614,B001,R005,S182,Prathipadu,16.48,80.32,5.81,20.32,Sunny,28,Saturday,1,Highway,Medium,53,40,60,2,4,12.6,14:54
4615,B020,R005,S032,Ponnur,16.065,80.551,3.64,10.65,Cloudy,29,Saturday,1,Main Road,Medium,32,7,60,1,5,12.8,14:55
4616,B016,R009,S062,Mangalagiri,16.4303,80.5681,0.88,28.81,Sunny,30,Monday,0,Main Road,Low,45,53,60,3,0,4.2,14:56
4617,B009,R011,S156,Pedakakani,16.285,80.49,7.82,19.03,Sunny,39,Tuesday,0,Village Road,Low,29,41,60,4,0,20.2,14:57
4618,B018,R012,S078,Ponnur,16.065,80.551,6.27,13.65,Cloudy,22,Saturday,0,Highway,Medium,47,8,60,1,5,14.0,14:58
4619,B006,R001,S197,Tenali,16.239,80.645,3.12,20.82,Sunny,32,Thursday,0,Highway,Medium,56,5,60,4,4,11.3,14:59
4620,B020,R014,S119,Prathipadu,16.48,80.32,5.17,30.74,Cloudy,23,Thursday,0,Village Road,High,18,7,60,2,9,28.2,14:00
4621,B006,R008,S091,Prathipadu,16.48,80.32,5.86,24.79,Sunny,31,Tuesday,0,Village Road,Low,20,49,60,2,0,19.6,14:01
4622,B013,R016,S181,Namburu,16.36,80.52,6.69,27.74,Sunny,31,Monday,0,Village Road,Low,24,10,60,2,0,18.7,14:02
4623,B020,R016,S037,Prathipadu,16.48,80.32,5.0,16.48,Foggy,30,Saturday,1,Main Road,Low,38,18,60,2,4,13.9,14:03
4624,B004,R012,S162,Tulluru,16.52,80.58,6.53,24.0,Sunny,22,Saturday,1,Main Road,Medium,42,9,60,3,4,16.3,14:04
4625,B003,R012,S165,Guntur,16.3067,80.4365,2.24,28.03,Cloudy,28,Saturday,0,Village Road,Medium,29,8,60,3,5,12.6,14:05
4626,B011,R006,S184,Tulluru,16.52,80.58,2.76,22.28,Sunny,39,Monday,0,Highway,Medium,52,51,60,1,4,8.2,14:06
4627,B009,R013,S182,Prathipadu,16.48,80.32,4.02,17.72,Sunny,34,Saturday,1,Main Road,Medium,33,43,60,2,4,13.3,14:07
4628,B014,R013,S146,Tadikonda,16.405,80.643,5.25,22.13,Sunny,28,Monday,0,Village Road,Medium,34,25,60,2,4,15.3,14:08
4629,B017,R007,S040,Ponnur,16.065,80.551,5.25,14.46,Sunny,32,Wednesday,0,Main Road,Medium,35,57,60,1,4,14.0,14:09
4630,B008,R014,S158,Tadikonda,16.405,80.643,2.11,15.28,Rainy,22,Friday,1,Main Road,Medium,45,32,60,1,9,12.8,14:10
4631,B002,R010,S171,Guntur,16.3067,80.4365,1.33,12.0,Cloudy,22,Saturday,0,Highway,Low,49,24,60,3,1,5.6,14:11
4632,B017,R013,S077,Mangalagiri,16.4303,80.5681,1.62,29.14,Rainy,22,Wednesday,1,Village Road,Medium,33,57,60,2,9,13.9,14:12
4633,B007,R012,S179,Guntur,16.3067,80.4365,7.61,20.32,Sunny,40,Saturday,1,Main Road,Medium,31,20,60,4,4,22.7,14:13
4634,B007,R004,S130,Guntur,16.3067,80.4365,3.59,12.62,Cloudy,37,Monday,1,Village Road,Low,22,53,60,3,1,13.8,14:14
4635,B006,R006,S071,Guntur,16.3067,80.4365,6.23,32.17,Rainy,22,Saturday,1,Main Road,Medium,34,45,60,2,9,22.0,14:15
4636,B005,R011,S166,Guntur,16.3067,80.4365,4.62,12.57,Sunny,26,Friday,1,Village Road,Low,24,22,60,2,0,13.6,14:16
4637,B007,R019,S047,Ponnur,16.065,80.551,7.63,13.95,Sunny,25,Friday,0,Village Road,Low,21,31,60,1,0,22.8,14:17
4638,B005,R020,S149,Pedakakani,16.285,80.49,7.56,34.74,Rainy,38,Thursday,1,Main Road,Medium,42,49,60,1,9,20.8,14:18
4639,B010,R013,S052,Tenali,16.239,80.645,7.83,31.87,Sunny,32,Monday,1,Village Road,Low,34,35,60,1,0,14.8,14:19
4640,B002,R019,S081,Tenali,16.239,80.645,7.0,20.78,Sunny,29,Tuesday,0,Village Road,Low,25,46,60,3,0,19.8,14:20
4641,B008,R007,S188,Ponnur,16.065,80.551,7.08,18.88,Rainy,38,Friday,0,Main Road,Medium,36,15,60,3,9,23.8,14:21
4642,B010,R018,S094,Pedakakani,16.285,80.49,4.21,20.52,Sunny,35,Thursday,1,Village Road,High,23,37,60,3,8,22.0,14:22
4643,B014,R002,S102,Tulluru,16.52,80.58,1.86,24.86,Sunny,29,Saturday,1,Highway,Low,56,5,60,2,0,4.0,14:23
4644,B018,R014,S020,Pedakakani,16.285,80.49,1.55,9.74,Sunny,31,Wednesday,0,Main Road,Low,43,43,60,2,0,4.2,14:24
4645,B004,R004,S148,Ponnur,16.065,80.551,6.36,8.29,Sunny,22,Wednesday,0,Highway,Medium,50,47,60,1,4,12.6,14:25
4646,B002,R013,S180,Ponnur,16.065,80.551,3.0,12.52,Foggy,29,Wednesday,1,Village Road,Medium,31,11,60,1,8,14.8,14:26
4647,B010,R016,S107,Tulluru,16.52,80.58,2.9,11.08,Sunny,39,Tuesday,1,Main Road,Low,42,39,60,2,0,6.1,14:27
4648,B005,R014,S133,Ponnur,16.065,80.551,1.15,2.45,Sunny,31,Saturday,1,Main Road,Medium,34,35,60,1,4,7.0,14:28
4649,B011,R012,S093,Namburu,16.36,80.52,1.14,18.51,Sunny,36,Friday,1,Village Road,Medium,23,51,60,4,4,11.0,14:29
4650,B011,R006,S035,Tenali,16.239,80.645,4.0,6.76,Rainy,29,Friday,1,Highway,Medium,51,15,60,2,9,15.7,14:30
4651,B016,R012,S026,Tulluru,16.52,80.58,3.25,26.4,Sunny,28,Monday,1,Main Road,High,36,38,60,2,8,15.4,14:31
4652,B018,R011,S077,Prathipadu,16.48,80.32,7.82,33.44,Sunny,23,Thursday,1,Highway,Medium,45,27,60,4,4,18.4,14:32
4653,B018,R011,S013,Tenali,16.239,80.645,2.13,8.68,Rainy,34,Friday,1,Main Road,Medium,32,34,60,2,9,15.0,14:33
4654,B016,R011,S004,Tadikonda,16.405,80.643,4.12,4.28,Cloudy,25,Saturday,1,Village Road,Low,26,5,60,2,1,12.5,14:34
4655,B016,R006,S143,Pedakakani,16.285,80.49,4.46,17.83,Rainy,37,Saturday,0,Main Road,Low,38,28,60,2,5,14.0,14:35
4656,B020,R011,S073,Namburu,16.36,80.52,1.89,14.29,Rainy,37,Monday,1,Main Road,Low,43,49,60,1,5,8.6,14:36
4657,B004,R011,S027,Namburu,16.36,80.52,3.84,12.32,Cloudy,35,Monday,0,Village Road,Low,34,40,60,4,1,11.8,14:37
4658,B014,R016,S009,Guntur,16.3067,80.4365,2.44,12.74,Sunny,36,Saturday,1,Main Road,High,41,6,60,1,8,12.6,14:38
4659,B003,R012,S040,Tenali,16.239,80.645,0.94,20.59,Cloudy,37,Wednesday,0,Village Road,Medium,25,52,60,3,5,10.3,14:39
4660,B004,R018,S015,Mangalagiri,16.4303,80.5681,7.69,25.96,Rainy,39,Thursday,1,Village Road,Low,24,54,60,1,5,25.2,14:40
